id,created,status,ticket_type,title,pi_name,fundingType,application,hoursLogged,daysOpen
252,1/27/2015 11:26,Closed,HD,Ticket 252,Mollie Chang,Department Funds,BioMS,9.568591713,16
253,1/27/2015 12:01,Closed,HD,Ticket 253,Mollie Chang,Department Funds,BioMS,3.621134357,20
254,1/27/2015 12:43,Closed,HD,Ticket 254,Mollie Chang,Department Funds,CPTAC,12.12835377,22
255,1/27/2015 12:49,Closed,HD,Ticket 255,Mollie Chang,Department Funds,BioMS,14.10198199,13
256,1/27/2015 13:07,Closed,HD,Ticket 256,Mollie Chang,Department Funds,BioMS,9.361410161,21
257,1/27/2015 13:23,Closed,HD,Ticket 257,Mollie Chang,Department Funds,ClinPortal,10.66589182,21
258,1/27/2015 13:55,Closed,HD,Ticket 258,Mollie Chang,Department Funds,RPR-ClinPortal,17.45642433,10
259,1/27/2015 14:10,Closed,HD,Ticket 259,Mollie Chang,Department Funds,OpenSpecimen,11.45518371,28
260,1/27/2015 14:12,Closed,HD,Ticket 260,Mollie Chang,Department Funds,BioMS,6.154217893,14
261,1/27/2015 15:17,Closed,HD,Ticket 261,Mollie Chang,Department Funds,RPR-ClinPortal,15.40880885,4
262,1/27/2015 15:49,Closed,HD,Ticket 262,Mollie Chang,Department Funds,ClinPortal,11.85203922,6
263,1/27/2015 16:09,Closed,HD,Ticket 263,Mollie Chang,Department Funds,ClinPortal,4.732388976,10
264,1/27/2015 16:13,Closed,HD,Ticket 264,Mollie Chang,Department Funds,BioMS,4.248957418,0
265,1/27/2015 16:39,Closed,HD,Ticket 265,Mollie Chang,Department Funds,BioMS,1.932927887,17
266,1/28/2015 9:04,Closed,HD,Ticket 266,Mollie Chang,Department Funds,BioMS,2.624021983,25
267,1/28/2015 9:06,Closed,HD,Ticket 267,Mollie Chang,Department Funds,BioMS,17.25049045,11
268,1/28/2015 9:06,Closed,HD,Ticket 268,Mollie Chang,Department Funds,CPTAC,19.03106343,27
269,1/28/2015 9:42,Closed,HD,Ticket 269,Mollie Chang,Department Funds,ClinPortal,3.690568507,19
270,1/28/2015 9:54,Closed,HD,Ticket 270,Mollie Chang,Department Funds,ClinPortal,11.9378802,14
271,1/28/2015 10:16,Closed,HD,Ticket 271,Yeo Blackwell,Department Funds,BioMS,13.96602789,2
272,1/28/2015 10:25,Closed,HD,Ticket 272,Tobias Rodriguez,Department Funds,BioMS,17.46611169,23
273,1/28/2015 10:29,Closed,HD,Ticket 273,Rooney Blake,Department Funds,BioMS,8.719441126,13
274,1/28/2015 10:36,Closed,HD,Ticket 274,Octavia Simpson,Department Funds,ClinPortal,10.22395921,14
275,1/28/2015 10:54,Closed,HD,Ticket 275,Nero Cooper,Department Funds,CIDER,10.7063141,20
276,1/28/2015 11:08,Closed,HD,Ticket 276,Nero Cooper,Department Funds,CPTAC,7.642184389,0
277,1/28/2015 13:53,Closed,HD,Ticket 277,Nero Cooper,Department Funds,BioMS,11.89702088,19
278,1/28/2015 13:59,Closed,HD,Ticket 278,Nero Cooper,Department Funds,BioMS,14.54401688,19
279,1/28/2015 14:05,Closed,HD,Ticket 279,Basil Bond,Department Funds,ClinPortal,1.08683733,8
280,1/28/2015 14:25,Closed,HD,Ticket 280,Basil Bond,Department Funds,CPTAC,15.57396413,12
281,1/28/2015 14:25,Closed,HD,Ticket 281,Tatyana Lyons,Department Funds,CPTAC,0.638564232,11
282,1/28/2015 14:36,Closed,HD,Ticket 282,Emily Gordon,Department Funds,BioMS,8.506528582,22
283,1/28/2015 15:07,Closed,HD,Ticket 283,Emily Gordon,Department Funds,BioMS,9.716186173,9
284,1/28/2015 15:11,Closed,HD,Ticket 284,Emily Gordon,Department Funds,ClinPortal,9.451699065,16
285,1/28/2015 15:19,Closed,HD,Ticket 285,Emily Gordon,Department Funds,ClinPortal,4.4492476,26
286,1/28/2015 15:21,Closed,HD,Ticket 286,Emily Gordon,Department Funds,BioMS,18.50823128,16
287,1/28/2015 15:35,Closed,HD,Ticket 287,Rachel Peters,Department Funds,BioMS,19.74031416,26
288,1/28/2015 15:57,Closed,HD,Ticket 288,Bree Aguilar,Department Funds,CPTAC,11.31258321,11
289,1/29/2015 9:44,Closed,HD,Ticket 289,Sara Burton,Department Funds,ClinPortal,11.05623131,26
290,1/29/2015 10:36,Closed,HD,Ticket 290,Maxwell Shields,Department Funds,BioMS,10.04878145,28
291,1/29/2015 10:40,Closed,HD,Ticket 291,Yael Clayton,Department Funds,BioMS,0.661656275,19
292,1/29/2015 11:42,Closed,HD,Ticket 292,Joshua Mclean,Department Funds,BioMS,0.759526614,20
293,1/29/2015 11:55,Closed,HD,Ticket 293,Tallulah Whitfield,Department Funds,ClinPortal,2.637884796,30
294,1/29/2015 11:59,Closed,HD,Ticket 294,Warren Contreras,Department Funds,CPTAC,4.480206579,16
295,1/29/2015 14:43,Closed,HD,Ticket 295,Warren Contreras,Department Funds,BioMS,18.3700967,4
296,1/29/2015 15:39,Closed,HD,Ticket 296,Emily Roth,Department Funds,BioMS,0.656432185,24
297,1/29/2015 15:50,Closed,HD,Ticket 297,Cora Branch,Department Funds,CPTAC,8.299954516,19
298,1/29/2015 15:57,Closed,HD,Ticket 298,Cora Branch,Department Funds,BioMS,9.702052631,6
299,1/29/2015 16:01,Closed,HD,Ticket 299,Cora Branch,Department Funds,BioMS,1.267257412,15
300,1/30/2015 9:38,Closed,HD,Ticket 300,Cora Branch,Department Funds,OpenSpecimen,11.55811637,8
301,1/30/2015 9:39,Closed,HD,Ticket 301,Cora Branch,Department Funds,OpenSpecimen,7.400772939,3
302,1/30/2015 9:40,Closed,HD,Ticket 302,Cora Branch,Department Funds,OpenSpecimen,7.691901597,8
303,1/30/2015 9:54,Closed,HD,Ticket 303,Cora Branch,Department Funds,ClinPortal,17.96548896,0
304,1/30/2015 9:54,Closed,HD,Ticket 304,Cora Branch,Department Funds,ClinPortal,0.11871969,5
305,1/30/2015 10:44,Closed,HD,Ticket 305,Cora Branch,Department Funds,BioMS,7.889175674,27
306,1/30/2015 11:06,Closed,HD,Ticket 306,Cora Branch,Department Funds,BioMS,11.14429214,17
307,1/30/2015 11:20,Closed,HD,Ticket 307,Cora Branch,Department Funds,CPTAC,13.7519551,1
308,1/30/2015 12:35,Closed,HD,Ticket 308,Cora Branch,Department Funds,CPTAC,11.64977478,6
309,1/30/2015 12:57,Closed,HD,Ticket 309,Cora Branch,Department Funds,RPR-ClinPortal,6.232017412,23
310,1/30/2015 13:46,Closed,HD,Ticket 310,Cora Branch,Department Funds,BioMS,3.195134058,25
311,1/30/2015 14:23,Closed,HD,Ticket 311,Cora Branch,Department Funds,CPTAC,4.967846023,24
312,1/30/2015 14:27,Closed,HD,Ticket 312,Cora Branch,Department Funds,ClinPortal,19.1248408,26
313,1/30/2015 14:57,Closed,HD,Ticket 313,Cora Branch,Department Funds,CPTAC,16.0711334,22
314,1/30/2015 15:03,Closed,HD,Ticket 314,Cora Branch,Department Funds,BioMS,4.874319492,14
315,1/30/2015 15:19,Closed,HD,Ticket 315,Cora Branch,Department Funds,BioMS,8.302034723,27
316,1/30/2015 16:11,Closed,HD,Ticket 316,Cora Branch,Department Funds,ClinPortal,5.629040581,15
317,1/30/2015 16:11,Closed,HD,Ticket 317,Cora Branch,Department Funds,BioMS,5.608096943,19
318,1/30/2015 16:25,Closed,HD,Ticket 318,Cora Branch,Department Funds,CIDER,16.07853806,4
319,1/30/2015 16:25,Closed,HD,Ticket 319,Cora Branch,Department Funds,CIDER,2.021250899,4
320,1/30/2015 16:41,Closed,HD,Ticket 320,Cora Branch,Department Funds,RPR-ClinPortal,17.82334155,12
321,1/30/2015 17:07,Closed,HD,Ticket 321,Cora Branch,Department Funds,RPR-ClinPortal,11.96583333,17
322,2/2/2015 8:18,Closed,HD,Ticket 322,Cora Branch,Department Funds,CIDER,10.10105238,3
323,2/2/2015 9:32,Closed,HD,Ticket 323,Cora Branch,Department Funds,ClinPortal,18.14446802,9
324,2/2/2015 9:38,Closed,HD,Ticket 324,Cora Branch,Department Funds,ClinPortal,6.103202789,21
325,2/2/2015 9:46,Closed,HD,Ticket 325,Cora Branch,Department Funds,CPTAC,1.921812135,2
326,2/2/2015 9:56,Closed,HD,Ticket 326,Cora Branch,Department Funds,BioMS,0.885580271,10
327,2/2/2015 12:23,Closed,HD,Ticket 327,Cora Branch,Department Funds,BioMS,7.52373351,13
328,2/2/2015 12:55,Closed,HD,Ticket 328,Cora Branch,Department Funds,ClinPortal,15.78377104,26
329,2/2/2015 15:05,Closed,HD,Ticket 329,Eric Willis,Department Funds,BioMS,15.01696665,22
330,2/2/2015 15:43,Closed,HD,Ticket 330,Scott Lott,Department Funds,BioMS,14.50287246,20
331,2/2/2015 16:25,Closed,HD,Ticket 331,Gannon Donovan,Department Funds,CPTAC,9.068221808,29
332,2/2/2015 17:03,Closed,HD,Ticket 332,Sydney Austin,Department Funds,BioMS,3.375233118,6
333,2/3/2015 9:35,Closed,HD,Ticket 333,Eden Vinson,Department Funds,BioMS,14.71160011,14
334,2/3/2015 9:45,Closed,HD,Ticket 334,Walker Klein,Department Funds,ClinPortal,16.40391651,1
335,2/3/2015 10:02,Closed,HD,Ticket 335,Walker Klein,Department Funds,BioMS,6.721681185,14
336,2/3/2015 10:27,Closed,HD,Ticket 336,Walker Klein,Department Funds,BioMS,10.8845582,24
337,2/3/2015 10:45,Closed,HD,Ticket 337,Walker Klein,Department Funds,ClinPortal,5.860755159,13
338,2/3/2015 10:47,Closed,HD,Ticket 338,Walker Klein,Department Funds,ClinPortal,17.4984355,1
339,2/3/2015 12:31,Closed,HD,Ticket 339,Walker Klein,Department Funds,BioMS,18.6353875,12
340,2/3/2015 12:31,Closed,HD,Ticket 340,Walker Klein,Department Funds,BioMS,13.2256468,6
341,2/3/2015 13:25,Closed,HD,Ticket 341,Walker Klein,Department Funds,BioMS,17.17198451,9
342,2/3/2015 13:39,Closed,HD,Ticket 342,Walker Klein,Department Funds,BioMS,0.278882747,15
343,2/3/2015 14:55,Closed,HD,Ticket 343,Walker Klein,Department Funds,RPR-ClinPortal,12.24829678,4
344,2/3/2015 15:05,Closed,HD,Ticket 344,Walker Klein,Department Funds,BioMS,14.79337738,12
345,2/3/2015 15:09,Closed,HD,Ticket 345,Walker Klein,Department Funds,BioMS,5.280914256,19
346,2/3/2015 15:31,Closed,HD,Ticket 346,Walker Klein,Department Funds,ClinPortal,13.53532265,29
347,2/3/2015 15:39,Closed,HD,Ticket 347,Walker Klein,Department Funds,BioMS,5.732671241,16
348,2/4/2015 9:40,Closed,HD,Ticket 348,Walker Klein,Department Funds,ClinPortal,9.325865921,4
349,2/4/2015 9:46,Closed,HD,Ticket 349,Walker Klein,Department Funds,BioMS,2.08678237,12
350,2/4/2015 9:58,Closed,HD,Ticket 350,Walker Klein,Department Funds,BioMS,9.688000351,8
351,2/4/2015 10:28,Closed,HD,Ticket 351,Walker Klein,Department Funds,BioMS,3.85675446,10
352,2/4/2015 10:54,Closed,HD,Ticket 352,Walker Klein,Department Funds,CPTAC,19.13939816,9
353,2/4/2015 10:56,Closed,HD,Ticket 353,Walker Klein,Department Funds,CPTAC,12.09520759,14
354,2/4/2015 10:56,Closed,HD,Ticket 354,Walker Klein,Department Funds,CPTAC,10.47959989,23
355,2/4/2015 11:42,Closed,HD,Ticket 355,Walker Klein,Department Funds,BioMS,6.410143029,19
356,2/4/2015 12:53,Closed,HD,Ticket 356,Walker Klein,Department Funds,ClinPortal,11.62676018,17
357,2/4/2015 13:03,Closed,HD,Ticket 357,Walker Klein,Department Funds,ClinPortal,11.51353678,7
358,2/4/2015 13:17,Closed,HD,Ticket 358,Walker Klein,Department Funds,BioMS,4.318012418,28
359,2/4/2015 13:35,Closed,HD,Ticket 359,Walker Klein,Department Funds,BioMS,7.298920534,22
360,2/4/2015 13:51,Closed,HD,Ticket 360,Walker Klein,Department Funds,RPR-ClinPortal,17.89249506,10
361,2/4/2015 13:57,Closed,HD,Ticket 361,Chanda Cotton,Department Funds,ClinPortal,12.71812233,24
362,2/4/2015 13:57,Closed,HD,Ticket 362,Mollie Chang,Department Funds,BioMS,18.47481579,9
363,2/4/2015 14:11,Closed,HD,Ticket 363,Mollie Chang,Department Funds,OpenSpecimen,7.875384241,28
364,2/4/2015 14:13,Closed,HD,Ticket 364,Mollie Chang,Department Funds,CPTAC,19.13052785,22
365,2/4/2015 14:16,Closed,HD,Ticket 365,Mollie Chang,Department Funds,OpenSpecimen,6.037324222,14
366,2/4/2015 14:41,Closed,HD,Ticket 366,Mollie Chang,Department Funds,BioMS,17.28093942,27
367,2/4/2015 15:19,Closed,HD,Ticket 367,Mollie Chang,Department Funds,ClinPortal,14.19380519,22
368,2/4/2015 15:21,Closed,HD,Ticket 368,Mollie Chang,Department Funds,RPR-ClinPortal,19.92713272,9
369,2/4/2015 15:25,Resolved,HD,Ticket 369,Mollie Chang,Department Funds,OpenSpecimen,10.35831242,3
370,2/4/2015 15:37,Closed,HD,Ticket 370,Mollie Chang,Department Funds,ClinPortal,3.143279649,15
371,2/4/2015 15:42,Closed,HD,Ticket 371,Mollie Chang,Department Funds,OpenSpecimen,6.62861878,12
372,2/4/2015 16:04,Closed,HD,Ticket 372,Mollie Chang,Department Funds,BioMS,13.98221347,26
373,2/4/2015 16:07,Closed,HD,Ticket 373,Mollie Chang,Department Funds,BioMS,14.03731931,13
374,2/5/2015 10:04,Closed,HD,Ticket 374,Mollie Chang,Department Funds,ClinPortal,1.058247294,13
375,2/5/2015 10:06,Closed,HD,Ticket 375,Mollie Chang,Department Funds,ClinPortal,3.288808592,1
376,2/5/2015 12:22,Closed,HD,Ticket 376,Mollie Chang,Department Funds,BioMS,7.689692099,30
377,2/5/2015 12:57,Closed,HD,Ticket 377,Mollie Chang,Department Funds,CPTAC,12.0683453,18
378,2/5/2015 12:59,Closed,HD,Ticket 378,Mollie Chang,Department Funds,CPTAC,10.2205331,5
379,2/5/2015 14:21,Closed,HD,Ticket 379,Mollie Chang,Department Funds,CPTAC,0.466395657,1
380,2/5/2015 14:27,Closed,HD,Ticket 380,Mollie Chang,Department Funds,ClinPortal,18.80744013,21
381,2/5/2015 15:50,Closed,HD,Ticket 381,Mollie Chang,Department Funds,OpenSpecimen,5.92762354,1
382,2/5/2015 16:17,Closed,HD,Ticket 382,Mollie Chang,Department Funds,ClinPortal,3.567961357,22
383,2/6/2015 6:54,Closed,HD,Ticket 383,Mollie Chang,Department Funds,CIDER,12.30460276,8
384,2/6/2015 8:36,Closed,HD,Ticket 384,Mollie Chang,Department Funds,OpenSpecimen,4.666626215,19
385,2/6/2015 8:37,Closed,HD,Ticket 385,Mollie Chang,Department Funds,OpenSpecimen,14.77803631,17
386,2/6/2015 8:47,Closed,HD,Ticket 386,Mollie Chang,Department Funds,OpenSpecimen,5.031055276,13
387,2/6/2015 9:17,New,CWL,Ticket 387,Mollie Chang,Unknown,OpenSpecimen,2.495257897,581
388,2/6/2015 10:54,Closed,HD,Ticket 388,Mollie Chang,Department Funds,ClinPortal,4.004534216,29
389,2/6/2015 11:04,Closed,HD,Ticket 389,Plato Daniel,Department Funds,ClinPortal,2.429197939,15
390,2/6/2015 11:09,Closed,HD,Ticket 390,Plato Daniel,Department Funds,OpenSpecimen,19.04124919,8
391,2/6/2015 11:16,Closed,HD,Ticket 391,Plato Daniel,Department Funds,BioMS,18.45925159,15
392,2/6/2015 11:24,Closed,HD,Ticket 392,Jade Watts,Department Funds,ClinPortal,4.978092666,29
393,2/6/2015 11:28,Closed,HD,Ticket 393,Hector Mathews,Department Funds,ClinPortal,0.823001273,13
394,2/6/2015 11:50,Closed,HD,Ticket 394,Deborah Silva,Department Funds,ClinPortal,8.192308162,5
395,2/6/2015 13:01,Closed,HD,Ticket 395,Deborah Silva,Department Funds,CPTAC,4.278221011,19
396,2/6/2015 14:03,Closed,HD,Ticket 396,Deborah Silva,Department Funds,BioMS,3.564061691,5
397,2/6/2015 14:15,Closed,HD,Ticket 397,Deborah Silva,Department Funds,BioMS,5.24010149,3
398,2/6/2015 14:51,Closed,HD,Ticket 398,Deborah Silva,Department Funds,ClinPortal,0.494930807,30
399,2/6/2015 15:45,Closed,HD,Ticket 399,Pearl Ball,Department Funds,CPTAC,9.55490852,7
400,2/6/2015 15:51,Closed,HD,Ticket 400,Uma Frye,Department Funds,CPTAC,17.57840088,23
401,2/6/2015 15:55,Closed,HD,Ticket 401,Uma Frye,Department Funds,CPTAC,7.598927407,16
402,2/6/2015 16:46,Done,II,Ticket 402,Avram Shepard,JIT,CIDER,0.257675888,1
403,2/6/2015 16:47,Closed,HD,Ticket 403,Flynn Wells,Department Funds,RPR-ClinPortal,7.356292336,2
404,2/9/2015 8:46,Closed,HD,Ticket 404,Vincent Huff,Department Funds,BioMS,17.84216326,27
405,2/9/2015 9:32,Closed,HD,Ticket 405,Rooney Blake,Department Funds,BioMS,8.337023673,10
406,2/9/2015 9:48,Closed,HD,Ticket 406,Adrienne Bates,Department Funds,ClinPortal,19.18961805,29
407,2/9/2015 9:48,Closed,HD,Ticket 407,Adrienne Bates,Department Funds,ClinPortal,1.710254696,16
408,2/9/2015 9:48,Closed,HD,Ticket 408,Adrienne Bates,Department Funds,ClinPortal,19.09383116,25
409,2/9/2015 9:48,Closed,HD,Ticket 409,Adrienne Bates,Department Funds,ClinPortal,10.3407277,3
410,2/9/2015 9:48,Closed,HD,Ticket 410,Adrienne Bates,Department Funds,RPR-ClinPortal,19.02433618,18
411,2/9/2015 10:54,Closed,HD,Ticket 411,Adrienne Bates,Department Funds,BioMS,11.25643458,4
412,2/9/2015 12:59,Closed,HD,Ticket 412,Adrienne Bates,Department Funds,BioMS,6.550232212,29
413,2/9/2015 13:39,Closed,HD,Ticket 413,Adrienne Bates,Department Funds,BioMS,9.072054612,21
414,2/9/2015 14:41,Closed,HD,Ticket 414,Adrienne Bates,Department Funds,CIDER,11.98916127,27
415,2/9/2015 14:45,Closed,HD,Ticket 415,Adrienne Bates,Department Funds,ClinPortal,5.04054903,1
416,2/9/2015 14:45,Closed,HD,Ticket 416,Adrienne Bates,Department Funds,ClinPortal,10.49944851,2
417,2/9/2015 15:15,Closed,HD,Ticket 417,Adrienne Bates,Department Funds,BioMS,16.04530538,24
418,2/9/2015 15:17,Closed,HD,Ticket 418,Adrienne Bates,Department Funds,BioMS,12.87084201,26
419,2/9/2015 15:36,Closed,HD,Ticket 419,Adrienne Bates,Department Funds,BioMS,2.205858221,30
420,2/9/2015 15:45,Closed,HD,Ticket 420,Adrienne Bates,Department Funds,BioMS,0.360330327,2
421,2/10/2015 9:04,Closed,HD,Ticket 421,Adrienne Bates,Department Funds,CPTAC,0.463107672,5
422,2/10/2015 9:58,Closed,HD,Ticket 422,Adrienne Bates,Department Funds,BioMS,4.009956066,16
423,2/10/2015 10:38,Closed,HD,Ticket 423,Adrienne Bates,Department Funds,ClinPortal,7.302979585,1
424,2/10/2015 10:38,Closed,HD,Ticket 424,Adrienne Bates,Department Funds,ClinPortal,2.22789635,13
425,2/10/2015 10:56,Closed,HD,Ticket 425,Adrienne Bates,Department Funds,BioMS,8.58533159,13
426,2/10/2015 11:14,Closed,HD,Ticket 426,Adrienne Bates,Department Funds,ClinPortal,10.22491161,20
427,2/10/2015 11:14,Closed,HD,Ticket 427,Adrienne Bates,Department Funds,ClinPortal,17.92250679,15
428,2/10/2015 11:15,Closed,HD,Ticket 428,Adrienne Bates,Department Funds,BioMS,5.170161435,25
429,2/10/2015 11:16,Closed,HD,Ticket 429,Adrienne Bates,Department Funds,ClinPortal,17.6804143,21
430,2/10/2015 11:16,Closed,HD,Ticket 430,Adrienne Bates,Department Funds,ClinPortal,9.441576999,27
431,2/10/2015 11:16,Closed,HD,Ticket 431,Adrienne Bates,Department Funds,ClinPortal,18.7423301,1
432,2/10/2015 11:24,Closed,HD,Ticket 432,Ginger Stout,Department Funds,BioMS,18.86287872,9
433,2/10/2015 11:32,Closed,HD,Ticket 433,Wesley Olson,Department Funds,BioMS,1.917141979,14
434,2/10/2015 11:58,Closed,HD,Ticket 434,Freya Schroeder,Department Funds,CPTAC,5.794441213,22
435,2/10/2015 13:00,Closed,HD,Ticket 435,Molly English,Department Funds,RPR-ClinPortal,11.13794202,11
436,2/10/2015 13:00,Closed,HD,Ticket 436,Molly English,Department Funds,ClinPortal,19.86184267,16
437,2/10/2015 13:07,Closed,HD,Ticket 437,Molly English,Department Funds,BioMS,3.447786133,0
438,2/10/2015 13:43,Closed,HD,Ticket 438,Molly English,Department Funds,BioMS,3.580066144,25
439,2/10/2015 13:51,Closed,HD,Ticket 439,Molly English,Department Funds,BioMS,8.104631579,12
440,2/10/2015 14:58,Closed,HD,Ticket 440,Molly English,Department Funds,BioMS,13.94587531,22
441,2/10/2015 15:29,Closed,HD,Ticket 441,Paula Giles,Department Funds,CPTAC,8.896682112,26
442,2/10/2015 15:57,Closed,HD,Ticket 442,Micah Brennan,Department Funds,CPTAC,11.95464403,1
443,2/10/2015 16:07,Closed,HD,Ticket 443,Micah Brennan,Department Funds,ClinPortal,0.662396047,13
444,2/10/2015 16:27,Closed,HD,Ticket 444,Micah Brennan,Department Funds,BioMS,7.40017243,0
445,2/11/2015 9:02,Closed,HD,Ticket 445,Micah Brennan,Department Funds,BioMS,18.60196982,1
446,2/11/2015 9:44,Closed,HD,Ticket 446,Melyssa Ward,Department Funds,CIDER,13.9511158,30
447,2/11/2015 11:06,Closed,HD,Ticket 447,Tatyana Lyons,Department Funds,BioMS,12.72494111,26
448,2/11/2015 11:11,Closed,HD,Ticket 448,Tatyana Lyons,Department Funds,OpenSpecimen,17.46413897,5
449,2/11/2015 11:12,Closed,HD,Ticket 449,Tatyana Lyons,Department Funds,BioMS,16.79409106,25
450,2/11/2015 11:54,Closed,HD,Ticket 450,Tatyana Lyons,Department Funds,CIDER,2.546979029,11
451,2/11/2015 14:49,Closed,HD,Ticket 451,Seth Hobbs,Department Funds,BioMS,16.63230984,15
452,2/11/2015 14:59,Closed,HD,Ticket 452,Zane Hatfield,Department Funds,BioMS,0.08688841,3
453,2/11/2015 15:02,Closed,HD,Ticket 453,Jolie Walter,Department Funds,BioMS,3.208025933,12
454,2/11/2015 15:06,Closed,HD,Ticket 454,Austin Macdonald,Department Funds,BioMS,11.71994362,8
455,2/11/2015 16:39,Closed,HD,Ticket 455,Brady Fitzpatrick,Department Funds,BioMS,6.540789013,21
456,2/11/2015 18:30,Done,II,Ticket 456,Emerson James,Unknown,CIDER,14.60485142,4
457,2/12/2015 8:56,Closed,HD,Ticket 457,Shelly Cherry,Department Funds,BioMS,17.0049166,1
458,2/12/2015 9:42,Closed,HD,Ticket 458,Shelly Cherry,Department Funds,CIDER,6.890020741,23
459,2/12/2015 10:52,Closed,HD,Ticket 459,Igor Garcia,Department Funds,RPR-ClinPortal,7.637484442,18
460,2/12/2015 10:52,Closed,HD,Ticket 460,Igor Garcia,Department Funds,ClinPortal,10.37988096,27
461,2/12/2015 10:52,Resolved,HD,Ticket 461,Igor Garcia,Department Funds,OpenSpecimen,0.784451328,2
462,2/12/2015 11:24,Closed,HD,Ticket 462,Igor Garcia,Department Funds,BioMS,13.52750821,11
463,2/12/2015 11:34,Closed,HD,Ticket 463,Igor Garcia,Department Funds,ClinPortal,5.294115258,3
464,2/12/2015 11:34,Closed,HD,Ticket 464,Igor Garcia,Department Funds,ClinPortal,13.01679758,19
465,2/12/2015 12:31,Closed,HD,Ticket 465,Igor Garcia,Department Funds,OpenSpecimen,8.287875087,24
466,2/12/2015 12:39,Closed,HD,Ticket 466,Igor Garcia,Department Funds,OpenSpecimen,11.55725095,6
467,2/12/2015 13:21,Closed,HD,Ticket 467,Igor Garcia,Department Funds,BioMS,13.85908122,20
468,2/12/2015 13:35,Closed,HD,Ticket 468,Igor Garcia,Department Funds,BioMS,16.57635648,9
469,2/12/2015 13:47,Closed,HD,Ticket 469,Igor Garcia,Department Funds,ClinPortal,17.05634933,21
470,2/12/2015 14:43,Closed,HD,Ticket 470,Igor Garcia,Department Funds,BioMS,3.5326345,12
471,2/12/2015 14:49,Closed,HD,Ticket 471,Tad Porter,Department Funds,BioMS,8.371843548,11
472,2/12/2015 15:16,Done,II,Ticket 472,Samantha Mathews,Department Funds,CIDER,10.90789733,14
473,2/12/2015 16:59,Closed,HD,Ticket 473,Wanda Schroeder,Department Funds,RPR-ClinPortal,12.71964559,19
474,2/13/2015 9:12,Closed,HD,Ticket 474,Mark Collier,Department Funds,BioMS,6.960414893,15
475,2/13/2015 9:14,Closed,HD,Ticket 475,Grant Campos,Department Funds,CPTAC,15.62591507,10
476,2/13/2015 9:16,Closed,HD,Ticket 476,Arsenio Campbell,Department Funds,CPTAC,3.695751956,4
477,2/13/2015 10:08,Closed,HD,Ticket 477,Reese Burns,Department Funds,BioMS,15.65035706,4
478,2/13/2015 10:48,Closed,HD,Ticket 478,Brandon Wallace,Department Funds,BioMS,9.390331364,3
479,2/13/2015 11:08,Closed,HD,Ticket 479,Brandon Wallace,Department Funds,BioMS,2.228197342,29
480,2/13/2015 13:23,Closed,HD,Ticket 480,Emily Roth,Department Funds,ClinPortal,0.965615322,14
481,2/13/2015 13:37,Closed,HD,Ticket 481,Emily Roth,Department Funds,ClinPortal,14.58550614,24
482,2/13/2015 14:13,Closed,HD,Ticket 482,Emily Roth,Department Funds,CIDER,0.492170868,16
483,2/13/2015 14:19,Closed,HD,Ticket 483,Emily Roth,Department Funds,CPTAC,17.8992845,8
484,2/13/2015 14:29,Closed,HD,Ticket 484,Emily Roth,Department Funds,CPTAC,8.740789405,21
